Code,richness,MAT,MDR,ISO,TS,MTWM,MTCM,TAR,MTWetQ,MTDQ,MTCQ,MTWarmQ,WD,PET,MAP,PWM,PDM,PS,PWetQ,PDQ,PWarmQ,PCQ,MI,AET,ER,NVF,RMAT,RMAP,population,AOC,GDP
LZ479,37,15.9305556,7.529629637,31.20063711,596.8356644,27.23333338,3.100000011,24.13333337,22.66851867,7.92777782,22.66851867,7.92777782,-43.55555556,1165.333333,1208.888889,238.1111111,18.55555556,78.10578368,625.4444444,60.88888889,625.4444444,60.88888889,3.737604882,974.1111111,737,1,1.833333403,24,337.2235718,3202665.435,849.8888889
CH480,9,16.07638887,7.590277746,32.08299961,583.8905943,27.11666663,3.458333313,23.65833332,22.55138885,8.183333327,22.55138885,8.183333327,-155.5,1158.416667,1313.916667,250,14.83333333,82.4158858,717.9166667,61.25,717.9166667,61.25,13.42349471,982.75,287,4,0.429166625,7,992.2434692,4314063.828,164.75
PD481,24,13.93484847,6.97272727,28.06388455,641.8168671,25.52727248,0.68181817,24.84545431,20.11666666,5.504545464,21.38636358,5.504545464,-117.1818182,1051.545455,1168.727273,223.6363636,17.72727273,73.75293316,575.2727273,59.63636364,570.8181818,59.63636364,11.14377107,958,765,1,2.645833352,26,1568.835594,1901678.22,763.6666667
SC482,24,16.57986114,7.705555535,31.52621638,599.7441262,27.87499968,3.433333357,24.44166632,23.34861117,8.52083336,23.34861117,8.52083336,0.58333333,1164.083333,1163.5,232,17.58333333,78.22912312,600.3333333,58.25,600.3333333,58.25,-0.05011096,963.0833333,917,2,2.575000157,27,1616.567657,2785844.092,570.1111111
GL483,26,16.73402779,8.208333275,32.69507382,608.8539721,28.64166641,3.541666627,25.09999979,23.62361116,8.57777778,23.62361116,8.57777778,-84.66666666,1170.666667,1255.333333,248,17.33333333,78.56901008,654.5833333,61.83333333,654.5833333,61.83333333,7.232346241,1005.333333,671,1,2.120833447,14,2428.796997,0,468.1111111
ZF484,12,15.93984376,7.546354234,31.08516806,603.4255048,27.24374998,2.96874997,24.27500001,22.72604167,7.835416704,22.72604167,7.835416704,-145.8125,1145.4375,1291.25,253.25,18.125,78.66056986,674.5625,64.125,674.5625,64.125,12.72985213,990.9375,248,2,0.704166661,12,2763.814247,2964017.349,605.3333333
AL485,39,16.0923611,7.618055706,32.34831063,578.2727314,26.94166644,3.39166675,23.54999969,22.44027752,8.237500035,22.44027752,8.237500035,-145.75,1171.833333,1317.583333,252.25,19,79.89636751,703.0833333,68.08333333,703.0833333,68.08333333,12.43777557,982.8333333,177,2,0.216666887,6,3995.705048,889915.7522,384.2222222
PD486,11,15.36916664,7.473333361,29.7738713,634.2781027,27.04000015,1.939999986,25.10000017,22.60833343,6.975000012,22.60833343,6.975000012,-70.6,1112.7,1183.3,232.3,17.9,75.68086457,592.4,60.4,592.4,60.4,6.344926755,983.8,188,2,0.166666761,6,3865.034821,3694098.879,784.8888889
LZ487,21,15.31166669,7.344999993,30.75876815,594.8012977,26.39000015,2.509999967,23.88000019,22.01000013,7.334999975,22.01000013,7.334999975,-74.5,1143.8,1218.3,240.7,18.6,77.94617022,628.8,61.2,628.8,61.2,6.513376464,962.9,582,2,1.625000209,16,1160.648277,3119919.839,646.4444444
AL488,39,16.12256945,7.847916726,32.73364359,582.8610451,27.23333327,3.258333325,23.97499994,22.57499989,8.226388911,22.57499989,8.226388911,-156.6666667,1168.916667,1325.583333,256.9166667,19.08333333,79.38162415,702,68.08333333,702,68.08333333,13.40272332,983.1666667,181,2,0.283333202,5,2488.578796,1894463.742,628.4444444
SC489,12,16.49305556,7.712037086,32.04401841,585.4602217,27.62222226,3.555555556,24.06666671,23.08148155,8.618518529,23.08148155,8.618518529,13.44444444,1185.111111,1171.666667,237.5555556,17.66666667,79.75191273,613.5555556,57.33333333,613.5555556,57.33333333,-1.134445902,955,814,2,2.345833202,26,848.8257599,2129035.333,564.7777778
CH490,29,17.91770835,7.786805504,32.66035694,584.762961,29.17499987,5.333333333,23.84166654,24.47361112,10.04861114,24.47361112,10.04861114,-93.41666667,1198.083333,1291.5,257.25,10.5,86.5460281,733.8333333,54.75,733.8333333,54.75,7.797176045,987.75,548,1,0.98333329,14,341.0487919,0,138.7777778
PZ491,21,14.28125003,7.925595292,35.3702325,529.8927469,24.74999986,2.342857139,22.40714272,20.09166672,7.077380975,20.09166672,7.077380975,-51.35714286,1167.5,1218.857143,243,18,81.81039669,655.8571429,59.14285714,655.8571429,59.14285714,4.398898746,902.2142857,218,2,0.558333278,11,5019.939697,1829202.663,1079
ZF492,31,18.88791668,8.067500027,33.8259778,581.1698186,29.87000008,6.020000029,23.85000005,25.17833331,10.99166667,25.17833331,10.99166667,-38,1226.2,1264.2,247.5,16,79.42181123,668.2,62.5,668.2,62.5,3.099005056,1021,515,2,1.195833365,26,769.1995926,5129069.543,621.625
ZN493,21,16.6361111,7.41111111,29.68377777,630.5154027,28.36666679,3.399999976,24.96666682,23.83055552,8.241666622,23.83055552,8.241666622,-82,1144.833333,1226.833333,237.9166667,17.58333333,76.1076504,621.25,63.16666667,621.25,63.16666667,7.162614646,1011.166667,399,2,0.712500115,14,1063.527039,3254213.344,436.8888889
XR494,0,17.8927083,8.704861013,34.37061374,605.0282676,29.85000006,4.524999996,25.32500007,24.59444451,9.720833311,24.59444451,9.720833311,-49.08333333,1200.25,1249.333333,246.4166667,17,78.7273571,653.5,62.16666667,653.5,62.16666667,4.089425814,1013.75,664,1,2.050000002,29,3161.98114,1815103.159,576.6666667
PA495,19,15.6079861,8.300694446,34.67018031,567.6305423,26.60833343,2.666666667,23.94166676,21.81666668,7.8847222,21.81666668,7.8847222,-69,1190.75,1259.75,253,19.75,80.64122181,670.5,63.33333333,670.5,63.33333333,5.794667227,955.5,377,1,0.76666674,6,2089.355896,2000000,373.4444444
XX496,19,15.29027773,7.30833324,28.71626754,647.821536,27.20000013,1.75,25.45000013,21.60555555,6.740277737,22.75416674,6.740277737,-87.16666667,1100.583333,1187.75,228,18,73.84718666,589.75,61.58333333,580.75,61.58333333,7.920042402,994.3333333,155,1,0.183333029,5,1116.828094,5305058.362,1408.222222
PD497,21,14.82986111,7.493055527,29.71443196,635.4447783,26.60833359,1.391666641,25.21666695,22.10138893,6.450000013,22.10138893,6.450000013,-89.16666667,1103.75,1192.916667,232.8333333,18,75.25561738,594,61,594,61,8.078520197,977.0833333,199,1,0.283333326,6,2748.490021,3603545.201,730.1111111
GL498,21,16.4708334,7.595000017,30.66233802,617.5589867,28.15000038,3.380000019,24.77000036,23.47333352,8.216666643,23.47333352,8.216666643,-108.8,1152.4,1261.2,248,18,77.8081836,653.1,64.1,653.1,64.1,9.441166262,1005.6,451,1,0.837499946,11,1140.268822,4327501.594,483.3333333
SC499,20,16.50208336,7.75833336,31.74137712,595.8618174,27.79999971,3.358333349,24.44166636,23.21249996,8.480555551,23.21249996,8.480555551,1.5,1175.25,1173.75,235,18.25,78.31793234,606.5833333,59.41666667,606.5833333,59.41666667,-0.127632419,971.0833333,840,2,2.100000074,25,3550.858398,2369222.238,547.3333333
PZ500,30,13.14166666,7.926666546,36.27823224,503.1083453,23.64000034,1.789999986,21.85000036,18.88166672,6.393333276,18.88166672,6.393333276,-3.6,1131.6,1135.2,230,15,83.76000644,614.4,49.5,614.4,49.5,0.318133616,864.9,525,1,1.199999889,14,1015.72654,34705.59808,1122.222222
PZ501,26,14.04062502,7.817361158,34.46333946,540.5664736,24.64999994,1.966666639,22.6833333,20.0763889,6.743055552,20.0763889,6.743055552,-48.5,1146.833333,1195.333333,244.4166667,16.83333333,82.92661826,642.4166667,53.41666667,642.4166667,53.41666667,4.229036477,899.25,433,2,1.008333325,12,1844.856537,1992154.167,1142.333333
ZF502,28,16.72878785,7.99999996,32.33961343,605.5413611,28.43636357,3.700000026,24.73636354,23.54090907,8.601515156,23.54090907,8.601515156,-88.54545454,1174.545455,1263.090909,249.2727273,17.54545455,78.44157061,658,63.36363636,658,63.36363636,7.53869969,1004.909091,303,2,0.554166595,4,2275.655602,4121283.939,644
CH503,15,19.60347214,7.90138894,33.48035483,571.9022279,30.59166654,6.991666595,23.59999994,25.97777764,11.89999996,25.97777764,11.89999996,-10.08333334,1237.583333,1247.666667,240.4166667,12.75,81.58578022,675.4166667,56.91666667,675.4166667,56.91666667,0.814759949,996,481,2,0.754166563,7,1891.185913,1000000,143.7777778
XX504,23,14.7847222,7.05277777,28.06167536,648.6616862,26.51666657,1.383333315,25.13333326,21.06250003,6.266666679,22.28611109,6.266666679,-82.41666666,1076.916667,1159.333333,222.75,17,73.81958224,574.0833333,58.91666667,565.25,58.91666667,7.653021744,980.5,295,2,0.570833365,7,1970.779289,2457237.621,1515.428571
ZY505,53,17.13020835,7.642361085,30.12809949,636.5414615,29.15833346,3.791666627,25.36666683,24.41388898,8.672222243,24.41388898,8.672222243,-83.16666667,1149.833333,1233,238,17.08333333,76.33279589,625.6666667,62.41666667,625.6666667,62.41666667,7.232932309,1017.833333,521,3,1.429166655,19,1130.615929,287763.6488,218.2222222
XR506,17,14.76770836,7.410416744,32.71734238,554.0068452,25.15833362,2.508333365,22.65000025,20.90555557,7.254166666,20.90555557,7.254166666,-131.8333333,1150.583333,1282.416667,251.9166667,20,79.81556785,680.4166667,64.91666667,680.4166667,64.91666667,11.45795611,936.3333333,351,2,0.845833381,11,2271.198753,1520518.834,624.4444444
ZF507,0,15.47986108,7.434722217,31.16137213,593.5024357,26.5333333,2.674999972,23.85833333,22.10416669,7.499999937,22.10416669,7.499999937,-167.25,1136,1303.25,253.9166667,18.08333333,78.85539486,684.0833333,65,684.0833333,65,14.72271127,977.9166667,209,2,0.241666665,7,4836.908325,2392388.898,636.1111111
LZ508,21,14.37175923,7.424999925,30.34729192,606.9955126,25.71111086,1.244444437,24.46666642,21.29444433,6.283333348,21.29444433,6.283333348,-88.77777778,1101.888889,1190.666667,235.8888889,18.22222222,77.3818952,607.7777778,59.22222222,607.7777778,59.22222222,8.056872038,943.6666667,311,2,0.462499961,6,2600.295746,3127464.427,824.7777778
PZ509,21,15.04523811,8.534523863,37.38444915,529.8337311,25.77857154,2.949999963,22.82857158,20.80476192,7.871428544,20.80476192,7.871428544,25.07142857,1210.214286,1185.142857,241.7142857,16.57142857,83.44618303,644.1428571,54.57142857,644.1428571,54.57142857,-2.07165201,917.4285714,373,2,0.687500209,13,2687.220383,4601504.788,1295.444444
AL510,48,16.18977272,7.834090964,32.76592392,582.5030944,27.24545461,3.336363641,23.90909097,22.61969694,8.286363627,22.61969694,8.286363627,-134,1180,1314,252.4545455,18.09090909,79.9800695,701,67.09090909,701,67.09090909,11.3559322,985.8181818,245,1,0.350000054,6,1272.183678,116809.0783,382.7777778
ZF511,27,18.26944445,7.894444452,33.19422599,579.1078282,29.33333349,5.549999952,23.78333354,24.69166671,10.45555552,24.69166671,10.45555552,-58,1215.583333,1273.583333,248.9166667,13.91666667,81.72906432,689.3333333,59.08333333,689.3333333,59.08333333,4.771371769,1012.333333,377,2,0.579166631,7,948.3326454,3374085.864,648.2222222
CH512,32,16.70972223,7.461111115,31.50371159,588.5827371,27.77500025,4.091666698,23.68333356,23.26805557,8.758333339,23.26805557,8.758333339,-130.9166667,1167.25,1298.166667,249.0833333,12.66666667,84.37760025,723,58.16666667,723,58.16666667,11.21582066,989.4166667,571,2,1.304166804,9,644.0690537,0,137.4444444
SC513,22,13.30148811,7.606547652,31.69425005,583.9153405,24.49285712,0.492857142,23.99999997,19.97142868,5.477380978,19.97142868,5.477380978,-38,1079.785714,1117.785714,221.7857143,17.21428571,79.64907994,581.1428571,53.78571429,581.1428571,53.78571429,3.519216776,884.7857143,517,2,1.562499965,9,619.811224,1006225.586,542.625
SC514,29,13.02395835,7.625694448,33.66783386,541.2022889,23.66666683,1.016666661,22.65000016,19.16111116,5.745833322,19.16111116,5.745833322,-51.16666667,1109.333333,1160.5,233.25,16.25,82.44548919,620,51.5,620,51.5,4.612379808,870,592,2,1.887499981,18,2137.793488,1708839.997,511.4444444
PZ515,20,15.3871212,8.443939346,36.7719724,536.5745356,26.04545437,3.081818169,22.9636362,21.20151511,8.087878755,21.20151511,8.087878755,5.27272728,1208.636364,1203.363636,240.0909091,18.81818182,81.6372167,648.1818182,60.18181818,648.1818182,60.18181818,-0.436254232,932,577,1,2.041666756,15,1251.977219,2000000,1149.333333
PZ516,33,12.89356059,7.820454555,36.13011981,505.1318088,23.29090899,1.645454537,21.64545445,18.5893939,6.104545447,18.5893939,6.104545447,-16.18181818,1137.818182,1154,227.9090909,15.45454545,82.77703382,622.5454545,51.81818182,622.5454545,51.81818182,1.42217961,856.1818182,457,1,1.470833505,36,2123.837418,5210035.528,1195
PZ517,18,14.78589744,8.097435898,34.60485163,557.2345247,25.56923074,2.169230773,23.39999997,20.8923077,7.223076903,20.8923077,7.223076903,-38.38461539,1181.461538,1219.846154,250.0769231,16.84615385,83.03421118,657.8461538,54.84615385,657.8461538,54.84615385,3.248909435,923.1538462,455,1,0.991666625,20,1927.84391,1635654.476,1254.111111
ZY518,58,15.59351851,7.194444279,28.89287947,635.5400123,27.18888855,2.288888905,24.89999965,22.16296291,7.174074071,22.87222212,7.174074071,-99.55555556,1115,1214.555556,233.5555556,18,74.88508715,604.6666667,62.11111111,604.2222222,62.11111111,8.928749378,999,355,3,0.624999861,9,1046.984474,515255.5414,238.8888889
SC519,26,11.02827379,7.688690451,33.21270114,557.4616524,22.02857127,-1.121428579,23.14999984,17.40357136,3.572619049,17.40357136,3.572619049,-62.64285715,1003.714286,1066.357143,210,14,81.91930273,560.8571429,42.92857143,560.8571429,42.92857143,6.24110447,828.5,346,1,1.033333442,12,848.5192165,1194878.489,527.2222222
PA520,38,15.76388892,8.060000017,34.90965951,550.9194905,26.39333331,3.306666676,23.08666663,21.76222223,8.278888909,21.76222223,8.278888909,-65.4,1194.666667,1260.066667,247.8666667,19.8,80.20476782,671.6666667,64.93333333,671.6666667,64.93333333,5.474330357,954.5333333,826,2,2.862500012,31,5340.153015,2976243.763,396.3333333
AL521,55,16.34074074,7.20740736,32.2721811,556.237226,26.63333321,4.299999979,22.33333323,22.43703697,8.779629619,22.43703697,8.779629619,-90.88888889,1195.888889,1286.777778,244.7777778,19,80.14023197,691.5555556,68.44444444,691.5555556,68.44444444,7.600111493,975.5555556,352,1,0.512499968,8,302.0797863,998416.0898,367.4444444
CH522,32,16.73715279,7.470138843,31.28768242,594.941503,28.00833352,4.133333306,23.87500022,23.41388898,8.740277777,23.41388898,8.740277777,-131.75,1174.833333,1306.583333,252.0833333,14,82.67351315,715.4166667,60.25,715.4166667,60.25,11.21435665,995.75,681,2,1.487499833,8,863.8643417,1473088.649,142.3333333
CH523,31,16.95863096,7.631547658,32.60255844,573.9907269,28.00714288,4.600000007,23.40714288,23.34761899,9.213095239,23.34761899,9.213095239,-144.4285714,1183.5,1327.928571,253.8571429,13.92857143,84.12097223,738.5,62,738.5,62,12.20351258,996.2857143,581,3,1.054166714,24,626.9499512,0,140.6666667
WM524,60,16.024537,7.237962963,29.29029928,629.0779719,27.77777757,3.06666663,24.71111094,23.2240739,7.675925922,23.2240739,7.675925922,-132,1126.666667,1258.666667,238,17,76.44954068,643.2222222,64.22222222,643.2222222,64.22222222,11.71597633,995.3333333,503,1,0.516666581,9,399.028986,0,179.1111111
SC525,33,12.4594697,7.579545436,30.97167286,602.7117351,23.8818179,-0.590909089,24.47272699,19.45909091,4.437878811,19.45909091,4.437878811,-48.36363636,1045.090909,1093.454545,214.2727273,16,78.9406023,561.8181818,49.72727273,561.8181818,49.72727273,4.62769659,865.9090909,754,1,1.129166604,4,605.086441,1851849.438,554
PZ526,32,14.22125004,7.872499936,35.49541009,526.2925016,24.61000004,2.429999983,22.18000005,20.01000005,7.071666716,20.01000005,7.071666716,-13.8,1172.4,1186.2,240.3,16.9,83.31334088,642.6,54.6,642.6,54.6,1.177072671,894,577,2,1.270833328,30,2045.559982,4393664.857,1135.666667
GL527,14,15.06736111,7.25277782,30.3996766,597.4765013,26.03333346,2.174999992,23.85833347,21.82500002,7.081944403,21.82500002,7.081944403,-131.5833333,1121.833333,1253.416667,247.4166667,18.91666667,77.65860999,646.5,63.41666667,646.5,63.41666667,11.72931214,969.25,570,1,1.529166594,16,3822.493355,3395557.435,504.1111111
XX528,16,14.91444443,7.2755555,28.5465211,650.8777442,26.86666629,1.379999979,25.48666631,21.28333343,6.367777765,22.44999989,6.367777765,-101.8,1084.466667,1186.266667,229.0666667,18,73.98986419,588.9333333,61,581,61,9.387102723,989.3333333,122,3,0.312500159,6,2695.612961,1239638.998,1342.666667
XX529,14,14.56620375,7.515740732,29.0306761,661.0825307,26.64444478,0.75555555,25.88888923,21.06851873,5.935185163,22.18333368,5.935185163,-100.6666667,1073.888889,1174.555556,225.1111111,17.77777778,73.6107514,580.5555556,60,572,60,9.374030005,982,188,1,0.154166758,4,5252.431915,5143275.89,1486.111111
SC530,26,11.50458334,7.647500034,32.85013044,560.7458091,22.53000031,-0.750000006,23.28000031,17.90333335,3.9816667,17.90333335,3.9816667,-56.5,1015.3,1071.8,211.5,14,81.84677754,563.7,43,563.7,43,5.564857678,842.5,300,2,0.662500015,12,1707.542206,146665.3743,539.4444444
AL531,47,15.49666665,7.52111109,32.36280496,572.6018644,26.313333,3.073333327,23.23999968,21.81666656,7.748888861,21.81666656,7.748888861,-151.9333333,1156.266667,1308.2,249.6,15.33333333,81.56966964,708.1333333,60.86666667,708.1333333,60.86666667,13.13999077,967,242,1,0.42083328,11,3449.083008,4061915.634,434.5555556
ZN532,32,16.07416666,7.186666667,29.2973167,622.4595882,27.55,3.019999981,24.53000002,23.17499994,7.783333341,23.17499994,7.783333341,-84.9,1136.5,1221.4,238.7,18.1,76.19526664,618.3,62.6,618.3,62.6,7.470303564,1002,349,3,0.554166675,7,913.5032806,1031113.665,404.6666667
PA533,24,16.96203704,7.651851873,31.51727826,596.0567576,28.17777782,3.900000069,24.27777775,23.65185187,8.935185243,23.65185187,8.935185243,0.44444444,1179.222222,1178.777778,236.4444444,18.22222222,78.76053007,613.7777778,59.88888889,613.7777778,59.88888889,-0.037689626,981.1111111,792,2,1.845833023,32,703.7215042,3538972.064,444.7777778
ZY534,47,16.38333331,7.216666661,28.93618332,636.4782512,28.04000015,3.099999976,24.94000018,22.59333337,7.92499998,23.6583334,7.92499998,-87.6,1130.3,1217.9,233.7,17,75.01384622,608.4,62.6,606.5,62.6,7.750154826,1010.7,229,2,0.333333462,6,930.8035126,3407538.092,235.4444444
ZF535,29,18.77268519,8.339814897,34.87784883,569.2338521,29.85555522,5.944444444,23.91111077,24.96666668,11.0481482,24.96666668,11.0481482,-22,1231.111111,1253.111111,244.4444444,15,79.45060639,660.2222222,60.11111111,660.2222222,60.11111111,1.78700361,1016.666667,611,2,1.250000159,16,614.0687599,3632248.012,487
ZF536,24,19.34409721,8.172916581,34.32807647,575.4399638,30.28333314,6.475000024,23.80833312,25.53750001,11.52222221,25.53750001,11.52222221,-9.83333333,1239.166667,1249,244.5,16,78.99017575,656.3333333,62.16666667,656.3333333,62.16666667,0.793544048,1014.083333,607,2,1.162500004,20,1950.831833,2657125.029,576.3333333
PD537,21,15.17628208,7.176923138,28.54953223,642.9044528,26.8461537,1.707692284,25.13846142,21.39487182,6.685897459,22.56666668,6.685897459,-65.30769231,1098.769231,1164.076923,225.5384615,17.23076923,74.53628636,577.0769231,59.07692308,573.0769231,59.07692308,5.943713246,981.6923077,432,3,0.854166766,13,2373.460876,1859294.962,761.3333333
PA538,29,15.45654762,7.438095233,31.31775213,586.4225801,26.49285698,2.742857184,23.7499998,22.01547616,7.564285724,22.01547616,7.564285724,-76.71428572,1158.571429,1235.285714,247,19.42857143,79.16597366,645.7857143,62.5,645.7857143,62.5,6.621454994,956.7857143,469,1,1.699999859,14,1055.761015,5770760.368,426.6666667
